Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Other small states,OSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.80735338,17.35390347,16.97132297,16.61159082,16.38664524,16.21897007,15.74554219,15.52823069,..,15.09895307
Other small states,OSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.963352084,7.896772511,7.885792636,7.815579889,7.996535592,8.81797633,8.116958175,7.636965621,..,7.752611568
Pacific island small states,PSS,Rural population (% of total population),SP.RUR.TOTL.ZS,61.48938466,61.19564868,60.96692739,60.72911996,60.54908913,60.3416681,60.05720992,59.74736417,59.43672004,59.12452808
Pacific island small states,PSS,Urban population,SP.URB.TOTL,954213,973988,992224,1008734,1023956,1041226,1060899,1082484,1104324,1126384
Pacific island small states,PSS,"Population, female",SP.POP.TOTL.FE.IN,1228947,1245942,1263036,1277538,1292132,1307960,1323620,1340306,1356893,1373324
Pacific island small states,PSS,"Population, male",SP.POP.TOTL.MA.IN,1248847,1264057,1278973,1291118,1303390,1317533,1332429,1348918,1365574,1382325
Pacific island small states,PSS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.21009989,25.65126689,25.162481,24.70856178,24.30204163,24.01462621,23.61810518,23.26459715,..,22.78332716
Pacific island small states,PSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.039794269,6.995232175,7.078576019,7.167092752,7.371791555,8.075910209,7.028943725,6.9722118,..,7.011690972
Pakistan,PAK,Rural population (% of total population),SP.RUR.TOTL.ZS,63.84028151,63.56484518,63.25214884,62.89083683,62.49198071,62.06666045,61.62595602,61.18081381,60.82656316,60.4743989
Pakistan,PAK,Urban population,SP.URB.TOTL,79601595,81350216,83391491,85648282,88144500,90841927,93517801,96079231,98430767,100877063
Pakistan,PAK,"Population, female",SP.POP.TOTL.FE.IN,107541715,109126592,110970023,112921196,115047726,117358452,119632267,121773246,123835758,125904872
Pakistan,PAK,"Population, male",SP.POP.TOTL.MA.IN,112597154,114147375,115958869,117879703,119954020,122119349,124068400,125731249,127433406,129314682
Pakistan,PAK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.956,29.738,29.343,28.986,28.625,28.384,28.13,27.806,..,27.073
Pakistan,PAK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.039,6.94,6.852,6.772,7.301,7.23,6.513,6.466,..,6.428
Palau,PLW,Rural population (% of total population),SP.RUR.TOTL.ZS,19.89106642,20.1715421,20.44791314,20.71961858,20.9203116,20.91092012,20.88651683,20.84680086,20.79049571,20.71640658
Palau,PLW,Urban population,SP.URB.TOTL,14257,14219,14171,14110,14070,14064,14050,14031,14016,14004
Palau,PLW,"Population, female",SP.POP.TOTL.FE.IN,8255,8240,8216,8184,8176,8182,8180,8172,8165,8157
